gauge	InnerCorner	OuterCorner	SWA	aiBlur	defocus	focusBlur	mse
2L_patten2_1_52	-0.0712933	0.07368730000000001	5.829330000000001	0.12909	0.494904	0.10878499999999999	2.084313109686234
2L_patten2_1_53	-0.06354030000000001	0.0655256	5.0841199999999995	0.25316500000000003	0.428504	0.105025	1.8194290639606374
2L_patten2_1_54	-0.0323487	0.033932	4.3487800000000005	0.396652	0.309872	0.11315499999999999	1.5561283743515786
2L_patten2_1_55	-0.0338635	0.0296914	3.88804	0.519004	0.30030500000000004	0.147624	1.4000263673380053
2L_patten2_1_56	-0.024253900000000002	0.0248342	3.8771199999999997	0.531261	0.300193	0.154105	1.3968535444190207
2L_patten2_1_57	-0.00400471	0.00445956	3.80336	0.55904	0.322447	0.173926	1.3747852283848092
2L_patten2_1_58	-0.0208424	0.0211327	4.22169	0.590345	0.511554	0.257368	1.5420503981689464
2L_patten2_1_59	-0.031700099999999995	0.0347408	3.97231	0.598529	0.522598	0.261073	1.458902868579958
2L_patten2_1_60	-0.041437699999999994	0.0407334	3.5144800000000003	0.788345	0.7653260000000001	0.389357	1.3640566490508583
2L_patten2_1_61	-0.0461898	0.042361699999999995	6.39539	-0.030236700000000002	0.488592	0.0997989	2.2812272401388203
2L_patten2_1_62	-0.0468872	0.0429789	5.76216	0.041730500000000004	0.437197	0.0984174	2.055218496007452
2L_patten2_1_63	-0.0378018	0.036575199999999995	5.58956	0.0810027	0.40192	0.0915962	1.9920315658706316
2L_patten2_1_64	-0.041384699999999996	0.040882999999999996	4.75802	0.21581	0.312301	0.0886922	1.6951834133703252
2L_patten2_1_65	-0.0456628	0.03878669999999999	4.50624	0.281194	0.324207	0.10325799999999999	1.6091477268164245
2L_patten2_1_66	-0.0430548	0.0352759	4.19797	0.362595	0.329558	0.119815	1.5040655911630754
2L_patten2_1_67	-0.0108581	0.00662887	4.2856	0.45291800000000004	0.5303100000000001	0.247063	1.5603040620839774
2L_patten2_1_68	-0.025528099999999998	0.017503599999999998	3.72739	0.668568	0.756505	0.351837	1.4222370654303105
2L_patten_1_39	-0.0883413	0.0838682	6.21741	0.680843	0.47375600000000007	0.160553	2.2314144580126447
2L_patten_1_40	-0.0695216	0.071514	5.6433	0.757955	0.430914	0.143795	2.031287024441049
2L_patten_1_41	-0.07044349999999999	0.0765446	4.88122	1.03979	0.392917	0.142942	1.7819188048636085
2L_patten_1_42	-0.0216155	0.0183685	4.35626	1.09942	0.34468699999999997	0.169203	1.6035736339013442
2L_patten_1_43	-0.039425999999999996	0.040072199999999995	4.5214	1.18718	0.318544	0.252942	1.6667335194273272
2L_patten_1_44	-0.011581900000000001	0.011212100000000001	4.7289900000000005	1.05562	0.281463	0.23977199999999999	1.7238436243314323
2L_patten_1_45	-0.016449000000000002	0.0187118	4.7617400000000005	1.09894	0.305319	0.26401199999999997	1.7403957546951514
2L_patten_1_46	-0.08871330000000001	0.0897661	4.17101	1.36256	0.502361	0.297216	1.585688306762441
2L_patten_1_47	-0.08429400000000001	0.07754950000000001	4.8897	1.4827700000000001	0.68742	0.44528599999999996	1.8620153986098722
2L_patten_1_48	-0.031262200000000004	0.0322843	5.58234	0.42492700000000005	0.43422799999999995	0.116204	1.9976319627771884
2L_patten_1_49	-0.043145499999999996	0.0455821	4.9808900000000005	0.508437	0.39572399999999996	0.10582000000000001	1.7872011275318058
2L_patten_1_50	-0.0456075	0.0395245	4.27313	0.698017	0.315645	0.121124	1.543699949828192
Anchor_4_0	0.0	0.0	-5.99262	-0.524764	-0.09582260000000001	-0.030858899999999998	2.1276562781561275
BAR_ISO_1_1	0.11199400000000001	-0.24296700000000002	-3.06331	-1.7246299999999999	-1.4875	-0.535582	1.555418321579801
BAR_ISO_1_10	0.451056	-0.648522	-4.668080000000001	-1.72967	-1.1042399999999999	-0.439862	1.9124028735717538
BAR_ISO_1_11	0.422969	-0.63827	-5.04263	-1.83205	-1.0731899999999999	-0.41666800000000004	2.0309984748204823
BAR_ISO_1_12	0.11110899999999999	-0.370104	-3.3703300000000005	-1.8713099999999998	-1.5599399999999999	-0.562612	1.6817780129613198
BAR_ISO_1_13	0.12496800000000001	-0.311002	-3.22526	-1.6468599999999998	-1.4580600000000001	-0.541305	1.5770866005887645
BAR_ISO_1_14	0.084854	-0.24913000000000002	-3.2031099999999997	-1.50715	-1.34124	-0.498892	1.5102296263019075
BAR_ISO_1_15	0.119781	-0.264355	-3.19057	-1.28302	-1.19119	-0.44790100000000005	1.4303637847321833
BAR_ISO_1_16	0.0863307	-0.207573	-3.1532	-1.21527	-1.1387399999999999	-0.435812	1.3941937372158635
BAR_ISO_1_17	0.028057099999999998	-0.16363699999999998	-3.14318	-1.21365	-1.11947	-0.439109	1.3844018139665237
BAR_ISO_1_18	0.328973	-0.43724399999999997	-4.8031	-1.7756299999999998	-0.908708	-0.41377600000000003	1.9095319558445794
BAR_ISO_1_19	0.143868	-0.280442	-4.0292699999999995	-1.80482	-1.10601	-0.458287	1.7128754703990086
BAR_ISO_1_2	0.119118	-0.300714	-3.17778	-1.6957400000000002	-1.38775	-0.5179050000000001	1.5461328233792286
BAR_ISO_1_20	0.07804080000000001	-0.228948	-3.9990900000000003	-1.77469	-1.04522	-0.45136499999999996	1.683817756090072
BAR_ISO_1_21	0.309508	-0.5058060000000001	-4.391030000000001	-1.66622	-1.07766	-0.44164499999999995	1.805829864419161
BAR_ISO_1_22	0.29891799999999996	-0.460013	-4.59084	-1.6751200000000002	-1.02855	-0.399975	1.8546067022086516
BAR_ISO_1_23	0.10318900000000002	-0.408855	-3.4472400000000003	-1.8053	-1.61818	-0.5860489999999999	1.7146193110989316
BAR_ISO_1_24	0.09412539999999998	-0.299558	-3.3134300000000003	-1.58804	-1.46256	-0.492167	1.591334251873179
BAR_ISO_1_25	0.0951759	-0.251404	-3.24926	-1.36978	-1.32781	-0.457557	1.5002019370615498
BAR_ISO_1_26	0.127208	-0.28171599999999997	-3.2917699999999996	-1.24515	-1.24704	-0.467317	1.4733213116377992
BAR_ISO_1_27	0.0925617	-0.220317	-3.24713	-1.17747	-1.18858	-0.445161	1.432817663369841
BAR_ISO_1_28	0.0402166	-0.16611199999999998	-3.1996599999999997	-1.13963	-1.15372	-0.41898199999999997	1.4024330044374471
BAR_ISO_1_29	0.24545300000000003	-0.33937399999999995	-4.31571	-1.6751900000000002	-0.891396	-0.413491	1.7378784307602617
BAR_ISO_1_3	0.07856310000000001	-0.217583	-3.14295	-1.56349	-1.27696	-0.47771	1.4788609457142434
BAR_ISO_1_30	0.0530007	-0.177743	-3.77474	-1.7001099999999998	-1.1220700000000001	-0.450367	1.6260916109393442
BAR_ISO_1_31	0.0703437	-0.19611099999999998	-3.83552	-1.61579	-1.02115	-0.416653	1.6072974384374104
BAR_ISO_1_32	0.089306	-0.221162	-3.9538699999999998	-1.63562	-0.995975	-0.41850600000000004	1.639979985666403
BAR_ISO_1_33	0.21140599999999998	-0.366417	-4.10503	-1.42462	-0.9466829999999999	-0.401956	1.6549154847539798
BAR_ISO_1_34	0.0851322	-0.193657	-3.2068	-1.27021	-1.0529	-0.40289	1.3887884014189238
BAR_ISO_1_35	0.0260879	-0.148845	-3.1654400000000003	-1.25015	-1.0076200000000002	-0.397163	1.3605767835012295
BAR_ISO_1_36	0.050879	-0.178974	-3.30537	-1.27552	-0.985667	-0.398688	1.399134236708008
BAR_ISO_1_37	0.0748894	-0.205287	-3.36579	-1.29549	-0.958708	-0.401099	1.413012355501287
BAR_ISO_1_38	0.178198	-0.324558	-3.61826	-1.36553	-0.970352	-0.407992	1.5035282053741126
BAR_ISO_1_39	0.211071	-0.377305	-3.81599	-1.5196100000000001	-1.00452	-0.43771400000000005	1.5920379666979523
BAR_ISO_1_4	0.109357	-0.24199400000000001	-3.19823	-1.33197	-1.13933	-0.426814	1.4208152589526286
BAR_ISO_1_40	0.153449	-0.327856	-3.8741	-1.5888	-0.995099	-0.446999	1.6137861757270153
BAR_ISO_1_41	0.232933	-0.282436	-4.05391	-1.5470899999999999	-0.951219	-0.44053400000000004	1.6534140662514032
BAR_ISO_1_42	0.15474200000000002	-0.18899100000000002	-4.02623	-1.517	-0.935103	-0.434007	1.6348965806520073
BAR_ISO_1_43	0.086423	-0.104354	-3.92766	-1.49637	-0.8995290000000001	-0.428683	1.592765728409117
BAR_ISO_1_44	0.045153	-0.0643413	-3.9217699999999995	-1.4980200000000001	-0.8912690000000001	-0.424875	1.5887936660522775
BAR_ISO_1_5	0.100189	-0.220793	-3.1593400000000003	-1.25088	-1.08333	-0.41298599999999996	1.3827638309499024
BAR_ISO_1_6	0.0267579	-0.149859	-3.09462	-1.26085	-1.05473	-0.41470200000000007	1.355494985212847
BAR_ISO_1_7	0.5258390000000001	-0.6707770000000001	-5.51931	-2.03708	-0.993748	-0.423936	2.1932069337718114
BAR_ISO_1_8	0.085895	-0.22736900000000002	-3.9939400000000003	-1.8831	-1.07812	-0.452549	1.7047186625432875
BAR_ISO_1_9	0.08072710000000001	-0.238067	-4.08373	-1.86295	-1.03158	-0.446194	1.7176359899364377
BicMac_27_0	0.0	0.0	-5.6446	-0.34839499999999995	0.42299799999999993	0.23645500000000003	2.017906747320785
BicMac_27_1	0.0	0.0	-4.55578	-0.296536	0.41624300000000003	0.194717	1.63557155235303
BicMac_27_10	0.0	0.0	-4.9932300000000005	-0.0166565	0.5118779999999999	0.22925500000000001	1.7948272335927369
BicMac_27_11	0.0	0.0	-4.6494599999999995	-0.026034500000000002	0.469735	0.194465	1.6702516888814334
BicMac_27_12	0.0	0.0	-4.51601	-0.0381376	0.441321	0.17761300000000002	1.6206341293428073
BicMac_27_13	0.0	0.0	-4.08948	-0.11783800000000001	0.306829	0.107629	1.4590985475631864
BicMac_27_14	0.0	0.0	-3.97349	-0.168431	0.233654	0.0787417	1.413637798921982
BicMac_27_15	0.0	0.0	-3.81808	-0.239486	0.148572	0.0466672	1.3557049446553553
BicMac_27_16	0.0	0.0	-3.97105	-0.31486	-0.111006	-0.172735	1.4113459576957468
BicMac_27_17	0.0	0.0	-3.6756	-0.740621	-0.935183	-0.389292	1.4505949131895852
BicMac_27_18	0.0	0.0	-3.47019	-0.867094	-1.18355	-0.407317	1.4646821151245157
BicMac_27_2	0.0	0.0	-3.63519	-0.282905	0.33993	0.119925	1.3065068309929535
BicMac_27_3	0.0	0.0	-3.27006	-0.35273499999999997	0.20715300000000003	0.0501088	1.1698804624773336
BicMac_27_4	0.0	0.0	-3.25073	-0.41465100000000005	0.14418599999999998	0.0195975	1.1619990240150402
BicMac_27_5	0.0	0.0	-3.2964900000000004	-0.495042	0.0548597	-0.0196625	1.179053024455565
BicMac_27_6	0.0	0.0	-3.6104	-0.480677	-0.10338499999999999	-0.135486	1.2901773312804716
BicMac_27_7	0.0	0.0	-3.40823	-0.42776000000000003	-0.204713	-0.21543299999999999	1.2232714317096594
BicMac_27_8	0.0	0.0	-3.37456	-0.8476290000000001	-0.9772790000000001	-0.452133	1.3773061159584767
BicMac_27_9	0.0	0.0	-3.4853199999999998	-1.07187	-0.990584	-0.372604	1.4308635733047719
Chain_H_1_1	0.41796099999999997	-0.707789	-6.37328	-0.36351300000000003	-0.301438	-0.0561842	2.28315153881298
Chain_H_1_10	0.555243	-0.9759389999999999	-6.32862	-0.22825900000000002	-0.326441	-0.06618389999999999	2.2827712457754394
Chain_H_1_11	0.537771	-0.978291	-6.355	-0.23613299999999998	-0.338384	-0.0668382	2.2922699792497787
Chain_H_1_112	0.00190694	0.000927428	-3.71884	-0.802688	-1.00316	-0.384972	1.484977982373428
Chain_H_1_113	0.00395692	-0.00113406	-3.90904	-0.803643	-1.053	-0.395708	1.5576209647095218
Chain_H_1_114	0.000791222	0.00162742	-3.88535	-0.807559	-1.04559	-0.39371100000000003	1.5485026288050867
Chain_H_1_115	0.324345	-0.523263	-6.8029	-0.206769	-0.354958	0.00667594	2.425882205225088
Chain_H_1_116	0.20251	-0.367394	-6.457999999999999	-0.330183	-0.484969	-0.0694255	2.3103348825916514
Chain_H_1_117	0.18561	-0.319375	-6.7782800000000005	-0.25161300000000003	-0.259302	0.0399389	2.406972891939147
Chain_H_1_118	0.373273	-0.41775	-6.72289	-0.30585999999999997	-0.197436	0.0359667	2.390682031673333
Chain_H_1_119	0.0966336	-0.190857	-4.14895	-1.38526	-0.842469	-0.350871	1.636721888552006
Chain_H_1_12	0.5457890000000001	-1.00853	-6.759460000000001	-0.353484	-0.389637	-0.0826543	2.439071327675056
Chain_H_1_120	0.11764100000000001	-0.239571	-4.1559099999999995	-1.38561	-0.8367979999999999	-0.353869	1.6389269590457272
Chain_H_1_121	0.07711069999999999	-0.150321	-4.1458900000000005	-1.37509	-0.852418	-0.34731999999999996	1.6358598421727446
Chain_H_1_122	0.07028150000000001	-0.13733800000000002	-4.13357	-1.36618	-0.857031	-0.34584299999999996	1.631707837601383
Chain_H_1_13	0.5151979999999999	-0.93925	-6.25061	-0.24647	-0.329223	-0.0561145	2.252964840021956
Chain_H_1_132	0.012934000000000001	-0.0125822	-4.44369	-1.61715	-0.702168	-0.354085	1.7308370961261001
Chain_H_1_133	0.0193078	-0.0186394	-4.47358	-1.6323	-0.702789	-0.358035	1.7424109633479554
Chain_H_1_134	0.0206295	-0.0204715	-4.47749	-1.6327399999999999	-0.70622	-0.35793400000000003	1.7442390203122429
Chain_H_1_135	0.017618900000000003	-0.0156547	-4.4303	-1.6147799999999999	-0.702418	-0.353421	1.726293267998021
Chain_H_1_136	0.0378538	-0.0334795	-4.40771	-1.55529	-0.7079979999999999	-0.352713	1.71309581531783
Chain_H_1_137	0.0386089	-0.029608299999999997	-4.49416	-1.63832	-0.729789	-0.366533	1.7541399680555747
Chain_H_1_138	0.0407246	-0.0282899	-4.51729	-1.64369	-0.734178	-0.36900900000000003	1.7629274028168378
Chain_H_1_139	0.0222414	-0.0254072	-4.3722	-1.6499	-0.700685	-0.355042	1.7116649893132128
Chain_H_1_14	0.43261499999999997	-0.828105	-6.23724	-0.303782	-0.474012	-0.0609783	2.251281313826553
Chain_H_1_140	0.0260238	-0.023346000000000002	-4.42483	-1.64248	-0.7138329999999999	-0.354406	1.7296083234971666
Chain_H_1_141	0.0732343	-0.12343299999999999	-3.55148	-0.8002670000000001	-0.590677	-0.235406	1.340529297036132
Chain_H_1_142	0.0699126	-0.140374	-3.56334	-0.8070930000000001	-0.59023	-0.236639	1.34510669060045
Chain_H_1_143	0.041363699999999996	-0.252809	-3.87207	-0.671322	-0.461649	-0.161023	1.4219049925572862
Chain_H_1_144	0.0772552	-0.319509	-4.22192	-0.8559190000000001	-0.5312520000000001	-0.175958	1.5629662291715165
Chain_H_1_145	0.0476914	-0.26432100000000003	-3.94357	-0.728107	-0.46708900000000003	-0.172757	1.4507922659634958
Chain_H_1_146	0.05128330000000001	-0.278436	-3.96383	-0.749316	-0.476105	-0.177596	1.4605284819202387
Chain_H_1_15	0.541728	-0.9946780000000001	-6.3295900000000005	-0.22761199999999998	-0.32672399999999996	-0.0662631	2.2837197413228494
Chain_H_1_150	0.140123	-0.205959	-3.9700599999999997	-0.846297	-0.351043	-0.13860799999999998	1.4546715403240518
Chain_H_1_151	0.13833900000000002	-0.20439100000000002	-3.9642699999999995	-0.8408889999999999	-0.35065599999999997	-0.13514400000000001	1.4521788412058185
Chain_H_1_152	0.146991	-0.1977	-3.92215	-0.839701	-0.353498	-0.135016	1.437974350616606
Chain_H_1_153	0.138537	-0.304481	-4.13135	-0.8141229999999999	-0.31648000000000004	-0.135088	1.5067132192417627
Chain_H_1_154	0.255583	-0.24894000000000002	-4.92569	-1.06945	-0.34991500000000003	-0.23854	1.8013072310604041
Chain_H_1_155	0.29038600000000003	-0.271434	-4.9412199999999995	-1.06857	-0.357661	-0.237916	1.8081712299472288
Chain_H_1_156	0.24869499999999997	-0.241894	-4.96569	-1.0683799999999999	-0.34894200000000003	-0.239828	1.8146168307123753
Chain_H_1_16	0.17121	-0.559379	-6.22357	-0.315944	-0.5620609999999999	-0.103024	2.239788314035391
Chain_H_1_167	0.0608275	-0.11631500000000002	-4.18332	-1.39048	-0.717248	-0.42095	1.6267822149796685
Chain_H_1_168	0.110489	-0.204236	-3.9154400000000003	-1.1775	-0.506017	-0.275146	1.4838700137057155
Chain_H_1_169	0.0976407	-0.20951199999999998	-3.75697	-1.04869	-0.46804399999999996	-0.252171	1.4137180169896633
Chain_H_1_17	0.250575	-0.6697270000000001	-6.4271	-0.269609	-0.552308	-0.111568	2.313525591690391
Chain_H_1_170	0.098256	-0.155303	-3.78188	-1.17929	-0.455309	-0.271853	1.4327830179364651
Chain_H_1_171	0.11150299999999999	-0.218602	-3.9523800000000002	-1.1776	-0.504469	-0.274532	1.4961243227385885
Chain_H_1_172	0.0703587	-0.13148900000000002	-3.42109	-1.0887799999999999	-0.504941	-0.302198	1.3118573784873533
Chain_H_1_173	0.10924	-0.20688	-3.9502300000000004	-1.18364	-0.504995	-0.275084	1.4958603072994068
Chain_H_1_174	0.0876694	-0.23919400000000002	-3.92827	-1.0224799999999998	-0.5348649999999999	-0.280629	1.4781180846328026
Chain_H_1_175	0.06757200000000001	-0.132235	-3.4177800000000005	-1.10199	-0.49904	-0.30338200000000004	1.3113360344336327
Chain_H_1_18	0.241975	-0.665612	-6.3389	-0.259289	-0.54273	-0.107735	2.28160441410247
Chain_H_1_183	0.0327627	-0.0268303	-4.50815	-1.63165	-0.719965	-0.362093	1.7561908904228414
Chain_H_1_184	0.0441781	-0.042911000000000005	-4.54896	-1.5292299999999999	-0.690068	-0.34434899999999996	1.7529451039826378
Chain_H_1_185	0.040436099999999996	-0.0383079	-4.605169999999999	-1.5953700000000002	-0.704901	-0.356084	1.7809179800612875
Chain_H_1_186	0.05274580000000001	-0.0531111	-4.72061	-1.65265	-0.718097	-0.361642	1.8268411446863628
Chain_H_1_187	0.019737599999999998	-0.0189891	-4.45011	-1.6087799999999999	-0.701183	-0.352966	1.7317606667383185
Chain_H_1_188	0.0587081	-0.06070130000000001	-4.71127	-1.61556	-0.706434	-0.354991	1.8178419903307157
Chain_H_1_189	0.281999	-0.29733200000000004	-7.046689999999999	-0.17535699999999999	-0.27279899999999996	-0.055765699999999994	2.5020213699195666
Chain_H_1_19	0.240617	-0.6511520000000001	-6.37092	-0.306044	-0.540903	-0.09244019999999999	2.2926636637580544
Chain_H_1_190	0.29825300000000005	-0.289839	-7.04627	-0.163603	-0.278378	-0.0556533	2.5021298071565923
Chain_H_1_191	0.26763400000000004	-0.302954	-7.06498	-0.16626	-0.28478600000000004	-0.0560841	2.5087708269123747
Chain_H_1_2	0.316819	-0.7906989999999999	-6.51152	-0.225629	-0.332887	-0.06185209999999999	2.3321837215897148
Chain_H_1_20	0.242207	-0.676603	-6.43639	-0.300102	-0.551836	-0.0966102	2.3172326096120033
Chain_H_1_206	0.000904816	0.0012866	-3.7264800000000005	-0.7995140000000001	-1.00403	-0.384183	1.4873509841668406
Chain_H_1_207	0.0037811999999999998	-0.00159647	-3.90538	-0.798098	-1.04589	-0.387876	1.554070287819614
Chain_H_1_208	0.00210867	-9.39e-05	-3.8900900000000003	-0.805524	-1.04206	-0.392036	1.5489122366227848
Chain_H_1_209	0.327961	-0.53015	-6.8224	-0.208925	-0.348642	0.00615559	2.4326451775645954
Chain_H_1_21	0.257195	-0.6743140000000001	-6.41885	-0.270376	-0.553353	-0.111398	2.3110223734509794
Chain_H_1_210	0.21566	-0.37080599999999997	-6.45521	-0.33427199999999996	-0.480196	-0.069346	2.3092762313732633
Chain_H_1_211	0.182469	-0.33070900000000003	-6.783930000000001	-0.249077	-0.262795	0.0402348	2.409232539904488
Chain_H_1_212	0.324706	-0.32687	-6.60102	-0.405047	-0.45936899999999997	-0.0627192	2.3607943427074667
Chain_H_1_213	0.364291	-0.424255	-6.67546	-0.303352	-0.19306800000000002	0.0365315	2.3738062577212955
Chain_H_1_214	0.09333469999999999	-0.190551	-4.147869999999999	-1.3851200000000001	-0.8432620000000001	-0.351099	1.636495757359994
Chain_H_1_215	0.131198	-0.239366	-4.15356	-1.3735899999999999	-0.831817	-0.352202	1.6360441609309861
Chain_H_1_216	0.0677288	-0.141745	-4.13152	-1.36961	-0.8500469999999999	-0.346455	1.6300973387932405
Chain_H_1_217	0.07195449999999999	-0.13783099999999998	-4.14069	-1.36751	-0.855175	-0.345886	1.6337526617308942
Chain_H_1_22	0.387547	-0.668083	-6.91303	-0.340721	-0.340649	-0.0457659	2.471154130513838
Chain_H_1_227	0.0586829	-0.052272000000000006	-4.6871	-1.6101	-0.710976	-0.35526199999999997	1.8100475190968195
Chain_H_1_228	0.056966499999999996	-0.055225199999999995	-4.75701	-1.66179	-0.7217779999999999	-0.364116	1.8402600378188845
Chain_H_1_229	0.020622799999999997	-0.0157967	-4.45404	-1.62261	-0.7056680000000001	-0.356296	1.7353983399928217
Chain_H_1_23	0.38511100000000004	-0.6545569999999999	-6.43687	-0.337161	-0.295793	-0.055856600000000006	2.301883162263605
Chain_H_1_230	0.05670940000000001	-0.051767499999999994	-4.73643	-1.64494	-0.7174510000000001	-0.361282	1.8309910251804764
Chain_H_1_231	0.0506533	-0.0500957	-4.61092	-1.57681	-0.70373	-0.357614	1.7806453840586627
Chain_H_1_232	0.038437400000000004	-0.0349593	-4.72516	-1.67094	-0.7210880000000001	-0.369342	1.8309217050358562
Chain_H_1_233	0.0459523	-0.0290775	-4.54865	-1.66347	-0.736326	-0.370452	1.775671316622728
Chain_H_1_234	0.0532722	-0.055687400000000005	-4.70505	-1.6661400000000002	-0.72756	-0.361643	1.8247696202589725
Chain_H_1_235	0.0415959	-0.05492999999999999	-4.782019999999999	-1.6744900000000003	-0.729128	-0.36186999999999997	1.8507502661876345
Chain_H_1_236	0.0263069	-0.0240118	-4.506869999999999	-1.63529	-0.709164	-0.356157	1.7543840709015173
Chain_H_1_24	0.806455	-1.1554200000000001	-6.49217	-0.401827	-0.38051999999999997	-0.0663607	2.3646852709176356
Chain_H_1_25	0.379934	-0.6307119999999999	-6.37511	-0.34381300000000004	-0.285092	-0.05136810000000001	2.2789485895215638
Chain_H_1_26	0.34759	-0.578487	-6.40888	-0.31602600000000003	-0.290496	-0.054473099999999997	2.2881546167440425
Chain_H_1_27	0.345876	-0.589434	-6.418740000000001	-0.316847	-0.29075	-0.05468049999999999	2.2919498931401527
Chain_H_1_28	0.32763200000000003	-0.587394	-6.3907300000000005	-0.315844	-0.291139	-0.0546793	2.2817437789360655
Chain_H_1_29	0.44264799999999993	-1.05833	-5.08734	-0.57307	-0.158048	-0.049386900000000004	1.8575122381194293
Chain_H_1_3	0.35447399999999996	-0.758375	-6.18922	-0.222991	-0.367476	-0.06929210000000001	2.221116579522347
Chain_H_1_30	0.42863	-0.969251	-5.0685	-0.562372	-0.186525	-0.0585536	1.8451601876677592
Chain_H_1_31	0.43052399999999996	-0.965726	-5.03946	-0.563408	-0.18223399999999998	-0.0582356	1.8348904042575458
Chain_H_1_32	0.443877	-0.924959	-5.04486	-0.5582020000000001	-0.204199	-0.0574303	1.8351828168255844
Chain_H_1_33	0.4405	-1.0285	-5.16884	-0.579009	-0.155144	-0.0487516	1.88343424919718
Chain_H_1_34	0.424778	-0.996417	-4.96161	-0.5546979999999999	-0.182008	-0.058252	1.8097417247418555
Chain_H_1_35	0.428546	-0.993374	-4.93958	-0.5608569999999999	-0.173316	-0.057565899999999996	1.8020087357325647
Chain_H_1_36	0.304296	-0.5199699999999999	-6.878939999999999	-0.29447	-0.381579	-0.0476299	2.4548057246988253
Chain_H_1_37	0.24309	-0.4684	-6.37875	-0.3081	-0.333264	-0.0577289	2.2748185583575453
Chain_H_1_38	0.28765300000000005	-0.512895	-6.486669999999999	-0.307108	-0.33663699999999996	-0.057714999999999995	2.3146358507476394
Chain_H_1_39	0.22704499999999997	-0.5012850000000001	-6.33362	-0.310954	-0.33264499999999997	-0.0578193	2.2596894680822155
