Version v0.1
#Ridge Detection testing
width	height	pixel	centerx	centery	bbox_xini	bbox_yini	bbox_xend	bbox_yend
offsetx	offsety	angle	weight	confidence	intensity	slope	band_width	ridge_intensity	curvature	contrast
627	779	1.6220506117681428	1	1	38852	-131.0202059191297	0	1399.2442659496437	0	0
627	780	1.6245777942056108	1	1	38943	-134.36967859899733	0	1411.0559701260022	0	0
627	781	1.626638548126104	1	1	38976	-137.72627102309366	0	1422.0019756202319	0	0
627	782	1.6248054382298163	1	1	39040	-140.50013885687417	0	1430.3730799809193	0	0
627	783	1.6143677316784686	1	1	38999	-142.34425325040934	0	1435.7038760939422	0	0
627	784	1.5920684861653174	1	1	38959	-143.19003124748497	0	1438.39575126121	0	0
627	785	1.5606819067054976	1	1	39053	-143.22842425230328	0	1439.603371613365	0	0
627	786	1.528269685037098	1	1	39448	-142.59011587882082	0	1439.829581616936	0	0
627	787	1.5047211664284272	1	1	39268	-141.39646778296924	0	1438.446789940436	0	0
627	788	1.4932306594636773	1	1	39209	-139.9739907462906	0	1435.4680360784448	0	0
627	789	1.4906336452416449	1	1	39122	-138.37921044093332	0	1431.4658145985313	0	0
627	790	1.4911938709234842	1	1	39103	-136.4859409663568	0	1427.1505135176917	0	0
626	791	1.4974396614536851	1	1	39409	-135.84925312787504	0	1427.4442559129054	0	0
626	792	1.4913075904225626	1	1	39290	-140.79312175348468	0	1447.5781665343661	0	0
626	793	1.4864227161226644	1	1	39516	-144.13825228959922	0	1463.6841797648635	0	0
626	794	1.48775513991155	1	1	39887	-145.5130786160871	0	1474.7606832619313	0	0
626	795	1.496239699935848	1	1	39550	-145.4518080087887	0	1482.4031517050216	0	0
626	796	1.509521631861635	1	1	39670	-145.0112542903048	0	1489.15099392505	0	0
626	797	1.5198629925214537	1	1	40282	-144.987211094518	0	1496.0949789328838	0	0
626	798	1.5215682459015134	1	1	40474	-145.51449730973195	0	1501.9296540514972	0	0
626	799	1.5129930509634657	1	1	40052	-146.21660526729283	0	1504.7769629972643	0	0
626	800	1.499875390206779	1	1	40082	-146.8984006892283	0	1505.4369891737313	0	0
626	801	1.4886984588040757	1	1	39954	-147.3783768191497	0	1505.9023241871569	0	0
626	802	1.4819970208048352	1	1	39677	-147.67822372731985	0	1508.2675733227197	0	0
626	803	1.4813308828627996	1	1	39908	-147.86428531977185	0	1512.5841527249815	0	0
626	804	1.4853950961686717	1	1	40152	-148.134421185644	0	1517.401012324358	0	0
625	805	1.5055192433069844	1	1	40513	-155.6469998596283	0	1534.7623805803457	0	0
625	806	1.508774786631199	1	1	40494	-160.50642011602804	0	1557.7941527420774	0	0
625	807	1.512208284084937	1	1	40832	-164.15571121044832	0	1576.0362892148096	0	0
625	808	1.5157342593392114	1	1	40928	-166.71012160649798	0	1590.1593083873313	0	0
625	809	1.5188374659294563	1	1	41125	-168.11333167732118	0	1599.955725899405	0	0
625	810	1.519602912598505	1	1	41316	-167.82360149134342	0	1603.5992377515151	0	0
598	27
668	213	1.548126449099922	1	1	40832	-105.57116052801393	0	1387.2182138161584	0	0
668	214	1.5546804289951142	1	1	41169	-106.16997887831985	0	1388.2307504275736	0	0
668	215	1.5676208111048262	1	1	40898	-106.25447982658716	0	1390.0676067018012	0	0
668	216	1.5807256590935508	1	1	41197	-106.05415966261853	0	1392.119197907532	0	0
668	217	1.5862770256816914	1	1	41256	-105.39261324240238	0	1392.2643558603406	0	0
668	218	1.5808041977772782	1	1	41239	-103.79591070757897	0	1387.9761867826733	0	0
668	219	1.5659092538264507	1	1	41254	-101.21808784073824	0	1378.6937327909072	0	0
668	220	1.5513060968070267	1	1	41084	-97.93949607778904	0	1365.096912311657	0	0
668	221	1.5452981917289603	1	1	41016	-94.69415195726788	0	1349.6932166488496	0	0
668	222	1.5500861267252295	1	1	40760	-92.39401372020416	0	1336.7335731715477	0	0
668	223	1.5608264302417818	1	1	40586	-91.82319788940663	0	1331.3801906800088	0	0
668	224	1.5718697542716038	1	1	40435	-92.97794554257393	0	1335.8984318512978	0	0
668	225	1.5794221235484247	1	1	40953	-95.04769860439342	0	1348.370584508806	0	0
668	226	1.5837771680743165	1	1	41359	-96.94629953199819	0	1363.6419833450327	0	0
668	227	1.5888172279863746	1	1	41501	-97.71714122475305	0	1375.9825828519113	0	0
668	228	1.5978232216961026	1	1	41747	-96.7987568543424	0	1381.35080740751	0	0
668	229	1.606843027302614	1	1	41696	-94.15411625551405	0	1378.0077362682869	0	0
668	230	1.6064971594430917	1	1	41464	-90.69888604814969	0	1367.317564387442	0	0
668	231	1.5933459554810285	1	1	40879	-87.9664520847648	0	1354.155641691636	0	0
668	232	1.5739267214861596	1	1	40461	-86.92253476176938	0	1344.9546218819496	0	0
668	233	1.5593997867447094	1	1	40532	-87.33685016823938	0	1342.829371771838	0	0
668	234	1.5573217452570354	1	1	40858	-88.05275495783144	0	1344.6632057337738	0	0
668	235	1.570613681447572	1	1	41287	-88.10220278390739	0	1345.121957010885	0	0
668	236	1.5918390975787942	1	1	41550	-87.33079767754339	0	1341.8647027572595	0	0
668	237	1.607306101443137	1	1	41000	-86.23703123064274	0	1337.0321152471652	0	0
668	238	1.6113072097089214	1	1	40585	-85.53870203806173	0	1335.8421163965327	0	0
668	239	1.6097248256381826	1	1	40320	-85.6539325900169	0	1342.4109498443543	0	0
668	240	1.6082267375025523	1	1	41201	-86.54468633851275	0	1355.5712141677036	0	0
668	241	1.6099907883902784	1	1	41595	-87.33836251926846	0	1368.5583555435844	0	0
668	242	1.6164701716012018	1	1	41662	-86.76047385699894	0	1374.1791394368493	0	0
668	243	1.627688529517281	1	1	41508	-84.53961888966114	0	1369.846832906479	0	0
668	244	1.6433443940584092	1	1	41251	-81.81742703242116	0	1358.9784968345434	0	0
668	245	1.659278061553731	1	1	41290	-80.00639903032811	0	1348.1352085052329	0	0
668	246	1.6711583701527881	1	1	41113	-79.36704646542012	0	1341.6986560722244	0	0
668	247	1.674610726046479	1	1	41082	-79.48831112017001	0	1339.4510786964759	0	0
669	248	1.6559978825141255	1	1	40271	-98.45225958363699	0	1348.0214443616019	0	0
669	249	1.6464846779044333	1	1	40508	-100.31323391586079	0	1361.9275803164653	0	0
669	250	1.6382916821737783	1	1	40807	-101.09970287135093	0	1371.23189359062	0	0
669	251	1.6350472778801126	1	1	40609	-101.49776888588713	0	1378.9349290539074	0	0
669	252	1.638777040440423	1	1	40596	-102.35540804601715	0	1388.6698885842484	0	0
669	253	1.6477147054930323	1	1	41055	-104.00587384131131	0	1400.8297700501053	0	0
669	254	1.6561801608526197	1	1	41207	-105.55120469263807	0	1411.5560705569974	0	0
669	255	1.6588845997508417	1	1	41622	-105.4422593555596	0	1415.9176765535774	0	0
669	256	1.655556511452487	1	1	41432	-102.77219564542793	0	1412.2061614766135	0	0
669	257	1.6519272793561621	1	1	41225	-98.18131930781874	0	1403.1785304773452	0	0
669	258	1.652959468675399	1	1	41303	-92.95159338698363	0	1392.4978593545559	0	0
669	259	1.6603378102467539	1	1	41479	-88.11461607663364	0	1381.9871189828598	0	0
669	260	1.6727256593728144	1	1	41504	-83.8089536062057	0	1370.594537583433	0	0
669	261	1.6872241801252679	1	1	41165	-79.0861471511198	0	1354.7135041692613	0	0
670	262	1.7134679671348105	1	1	40364	-90.62563810785196	0	1340.9088962702153	0	0
670	263	1.7238418068894694	1	1	40276	-89.09613611338818	0	1343.2208796839313	0	0
670	264	1.7243413640364522	1	1	40229	-86.61872895050669	0	1341.963474167512	0	0
670	265	1.7141150675747725	1	1	40243	-84.51243040857526	0	1340.9050371943426	0	0
670	266	1.6979439772459974	1	1	40335	-83.61311477275012	0	1343.1617049733668	0	0
670	267	1.6844175580854184	1	1	40921	-83.98767122852087	0	1348.581515537817	0	0
670	268	1.6807849227027287	1	1	41437	-84.74266600836836	0	1353.435790677971	0	0
670	269	1.688018242440534	1	1	40906	-84.91093652479594	0	1353.8683786759748	0	0
671	270	1.6939686509083067	1	1	40015	-98.59275392811219	0	1350.2088639818637	0	0
671	271	1.6977227827775005	1	1	40173	-100.64297683383256	0	1365.0843326208108	0	0
671	272	1.6947633909848525	1	1	39983	-103.09448968538754	0	1380.0765247128202	0	0
671	273	1.6892996908305515	1	1	40360	-105.5963328097605	0	1394.4706552731238	0	0
671	274	1.6858630918319073	1	1	40931	-107.60382335032841	0	1406.1784000266073	0	0
671	275	1.6877446601066748	1	1	40965	-108.37484374738096	0	1412.4208505942381	0	0
671	276	1.6944895658276666	1	1	41205	-107.14107030976402	0	1410.614015658071	0	0
671	277	1.701140470816647	1	1	40997	-103.84821110861708	0	1400.211870237306	0	0
671	278	1.7008856598394884	1	1	40749	-98.87992393292689	0	1382.4581634079104	0	0
672	279	1.6937586092347343	1	1	39956	-106.85402637019592	0	1367.0191479541938	0	0
672	280	1.6703557303685643	1	1	40332	-107.43379691534892	0	1371.8562084979649	0	0
672	281	1.6497665005697393	1	1	40345	-107.0703657904196	0	1374.061654454436	0	0
672	282	1.6427584655588396	1	1	40496	-105.90735704212511	0	1374.0974283031805	0	0
672	283	1.6487810359457789	1	1	40744	-104.46932192163922	0	1372.4156259091806	0	0
672	284	1.6583341149253175	1	1	40550	-103.25317577176361	0	1369.9785246386823	0	0
672	285	1.6607053261431166	1	1	40414	-102.19865155667844	0	1367.206381233483	0	0
672	286	1.6530617398443177	1	1	40498	-101.09215298377762	0	1364.9902035445384	0	0
672	287	1.6399227745455278	1	1	40375	-100.12016805793405	0	1365.5814080248965	0	0
672	288	1.6284168514806088	1	1	40629	-99.22266386663205	0	1369.4605375120195	0	0
672	289	1.6233297798927797	1	1	40882	-98.31626816756079	0	1375.1937334410825	0	0
672	290	1.6228680909216568	1	1	41264	-97.27753202220038	0	1380.3941948064341	0	0
672	291	1.6242349878513758	1	1	40949	-96.17245720062056	0	1383.4591362252809	0	0
672	292	1.6264621105681474	1	1	41110	-95.27001538880722	0	1384.9990099157344	0	0
672	293	1.6287659056084938	1	1	41168	-94.7673205451606	0	1385.6455220372718	0	0
673	294	1.6203354339391058	1	1	40140	-108.05143507143293	0	1389.25640168976	0	0
673	295	1.6150877784774382	1	1	40415	-110.86237574606344	0	1399.5352262536042	0	0
673	296	1.602163341710681	1	1	40380	-112.39894072725156	0	1403.7043218996914	0	0
673	297	1.5850691233680334	1	1	40161	-112.52976382365841	0	1402.6393456067146	0	0
673	298	1.570020814052712	1	1	39924	-112.16408795732013	0	1401.265798730989	0	0
673	299	1.5600565864544147	1	1	39589	-112.65206593301014	0	1406.0504220522635	0	0
673	300	1.554800320267585	1	1	40372	-114.81825746275194	0	1420.330069727	0	0
673	301	1.5529585059461324	1	1	41109	-118.48092024090874	0	1441.7041337918115	0	0
673	302	1.5542315311246544	1	1	41272	-122.76971739001738	0	1464.6663846074052	0	0
673	303	1.55572972573654	1	1	41400	-126.20423837675366	0	1483.4153340418068	0	0
673	304	1.5544281359607552	1	1	41265	-127.91602395299878	0	1494.9188162112891	0	0
673	305	1.5503858188461699	1	1	41129	-128.17528198247442	0	1499.74752537371	0	0
673	306	1.548086805811585	1	1	40890	-127.94711142418828	0	1500.0076542866304	0	0
673	307	1.5512486391471823	1	1	40894	-128.3627366587657	0	1499.1013090074275	0	0
673	308	1.5607991322324162	1	1	41085	-129.81022053543984	0	1499.2122332809708	0	0
673	309	1.5714659584443589	1	1	40975	-132.04002923213625	0	1501.9941243383028	0	0
673	310	1.5740228285848437	1	1	40770	-134.44483476952564	0	1507.6866925167383	0	0
673	311	1.5638490997106491	1	1	40631	-136.50972591181016	0	1515.3093274772732	0	0
673	312	1.5442846435425914	1	1	41103	-137.95335287976422	0	1523.400855382346	0	0
673	313	1.5269873761729609	1	1	41285	-138.35900055996672	0	1528.653037898152	0	0
672	314	1.5263013787782362	1	1	42497	-126.08546864628988	0	1535.0963088379663	0	0
672	315	1.534545018764859	1	1	42564	-126.73624001340863	0	1540.1780883331778	0	0
672	316	1.554015165179629	1	1	42278	-125.54884617439052	0	1536.7593196854725	0	0
672	317	1.5707881685165839	1	1	42044	-123.21850135342447	0	1527.6885356083526	0	0
672	318	1.574169478162506	1	1	41928	-120.37335870465199	0	1515.691707202825	0	0
672	319	1.5626760551072756	1	1	41742	-117.79416927851412	0	1504.3192847313662	0	0
672	320	1.5451199235673634	1	1	41550	-116.1934139274249	0	1496.364671692946	0	0
672	321	1.5332035697312645	1	1	41650	-115.66234913333255	0	1492.1506214619822	0	0
672	322	1.533950907415832	1	1	41610	-116.35948692005763	0	1491.4546701088686	0	0
672	323	1.5449069612398294	1	1	41696	-118.42346369946426	0	1494.703420274411	0	0
672	324	1.5566641431506596	1	1	41859	-121.41000295762115	0	1501.7527286955496	0	0
672	325	1.5615329041188677	1	1	41960	-124.03125702171383	0	1509.6565950587637	0	0
672	326	1.55887928600461	1	1	41915	-125.06013355168716	0	1515.2868777792191	0	0
672	327	1.5534944533358257	1	1	41864	-124.41907655924933	0	1517.6259724848073	0	0
672	328	1.5511460659253231	1	1	41833	-123.07379584157798	0	1517.9080275305791	0	0
672	329	1.5527491163523193	1	1	41907	-122.3458335150965	0	1518.958736767533	0	0
672	330	1.556960611325564	1	1	41953	-122.98959269434044	0	1523.597123975331	0	0
672	331	1.5640185276362013	1	1	41746	-124.7933119272102	0	1531.8835056764567	0	0
672	332	1.5746091606876016	1	1	42386	-126.83667340803731	0	1540.284162800222	0	0
672	333	1.5872874211469539	1	1	42777	-128.0806862259342	0	1543.796101903169	0	0
672	334	1.5972395532304773	1	1	42615	-127.87707704444824	0	1538.7410202524286	0	0
672	335	1.6000618587770221	1	1	42334	-126.26622982376716	0	1525.2407656800533	0	0
672	336	1.5973063440880317	1	1	41629	-123.706068114152	0	1507.4257668269547	0	0
672	337	1.5925964880434011	1	1	41336	-120.85552481528043	0	1491.4475860404398	0	0
672	338	1.589710525135985	1	1	41304	-118.16002488029926	0	1481.4345611746326	0	0
672	339	1.5882749876489652	1	1	41539	-116.17641916388061	0	1478.3909555312925	0	0
672	340	1.5838947738048916	1	1	41570	-115.04212769687229	0	1479.3657634666583	0	0
672	341	1.5746229038246646	1	1	41585	-114.44970211446253	0	1480.620127801728	0	0
672	342	1.5629072596730726	1	1	42018	-114.02660130868571	0	1480.5267065995804	0	0
672	343	1.5545887856205642	1	1	41801	-113.478578928655	0	1478.9056283430816	0	0
672	344	1.554277079502365	1	1	41996	-112.58463758868334	0	1476.038183961493	0	0
672	345	1.5631511712552202	1	1	41622	-111.54154698692423	0	1473.2124580577915	0	0
672	346	1.5779423863874362	1	1	41826	-110.86060100672512	0	1472.2397128349871	0	0
672	347	1.592628389100903	1	1	41935	-110.99456514211056	0	1474.8342473813082	0	0
672	348	1.6009880777891725	1	1	41772	-112.00271671241035	0	1480.8656572184273	0	0
672	349	1.599898571530231	1	1	41884	-113.74060548244256	0	1488.827759543942	0	0
672	350	1.5905538692387717	1	1	42125	-115.60122986080773	0	1495.1549701444308	0	0
672	351	1.5792724091493109	1	1	42142	-116.7795647524049	0	1496.0594093434902	0	0
672	352	1.5736608665803793	1	1	41849	-116.43960649717246	0	1488.431019207358	0	0
672	353	1.5778394842596055	1	1	41760	-114.6779389464873	0	1473.442758028679	0	0
672	354	1.5911819642223364	1	1	41019	-112.22610656464667	0	1456.5053795822087	0	0
672	355	1.6074560121454338	1	1	41178	-109.75460564352875	0	1443.7425515630994	0	0
672	356	1.6216216761230986	1	1	41282	-107.69175371327037	0	1437.5627426763886	0	0
673	357	1.6200646722655498	1	1	40559	-120.66045158713905	0	1443.7046377967504	0	0
673	358	1.6182930787207859	1	1	40655	-124.30253300219306	0	1457.9429277083234	0	0
673	359	1.6126347339861795	1	1	40785	-127.1264751780443	0	1468.4257986926877	0	0
673	360	1.6032287175466846	1	1	40605	-128.0115246196906	0	1472.0504836477503	0	0
673	361	1.593314235706098	1	1	40689	-126.64705194929775	0	1469.057364388757	0	0
673	362	1.5864591519128093	1	1	40364	-123.78303988953098	0	1462.1943537317388	0	0
673	363	1.5835862430535628	1	1	40698	-120.70493757279792	0	1455.142548525292	0	0
673	364	1.583169655668742	1	1	40648	-118.52190718098564	0	1450.2607362415138	0	0
673	365	1.5827134790685553	1	1	40924	-117.75140696793937	0	1448.6107371035757	0	0
673	366	1.5786144085089622	1	1	40819	-118.36649742977534	0	1450.3586637025455	0	0
673	367	1.5707160957180342	1	1	40747	-119.83581044267135	0	1455.1173294334353	0	0
673	368	1.5611302810029648	1	1	41219	-121.49060751228399	0	1461.9389600513473	0	0
673	369	1.5517039789828304	1	1	41069	-122.56193334608247	0	1468.003687871988	0	0
673	370	1.5453760959384273	1	1	41214	-122.57478751451595	0	1470.1146778968225	0	0
673	371	1.542686137866503	1	1	41226	-121.33200761137255	0	1465.6723189651016	0	0
673	372	1.543251134386014	1	1	40673	-119.04662571617837	0	1454.4434248806724	0	0
673	373	1.5455458248089793	1	1	40679	-116.35815758110948	0	1439.0351649066156	0	0
673	374	1.54704537291643	1	1	40288	-113.62659895978959	0	1422.5739592393347	0	0
673	375	1.545917215187216	1	1	40424	-111.09745279677145	0	1407.268896574254	0	0
673	376	1.53733948870267	1	1	40214	-108.73567383204954	0	1393.2877056062468	0	0
672	377	1.5089381021417807	1	1	41042	-99.63934823627051	0	1387.72427331459	0	0
672	378	1.4838537400228975	1	1	40849	-102.39630815782039	0	1392.582279751382	0	0
672	379	1.4607135143379126	1	1	40977	-105.63835527258607	0	1401.80287835349	0	0
672	380	1.4496526974947133	1	1	41047	-108.07065230320404	0	1409.2781205431775	0	0
672	381	1.456112035418833	1	1	41472	-108.58851384392119	0	1408.768510659574	0	0
672	382	1.473825555961461	1	1	41056	-107.17980069009582	0	1399.3815572615986	0	0
672	383	1.4896268344515475	1	1	40500	-104.57174357415488	0	1384.923312214938	0	0
672	384	1.49437716921037	1	1	40036	-101.8455468316206	0	1371.5285251882974	0	0
672	385	1.4872584174195305	1	1	40035	-99.9235593495905	0	1364.2018174939435	0	0
672	386	1.4727189323765735	1	1	40373	-99.28767192517603	0	1363.957485902468	0	0
672	387	1.457963589210419	1	1	40486	-99.79727116642107	0	1367.215850307859	0	0
671	388	1.463676143944181	1	1	41617	-92.68909788277983	0	1376.4775772249347	0	0
671	389	1.4613659578975928	1	1	41172	-97.80419529587266	0	1394.1106967721707	0	0
671	390	1.4633788068224145	1	1	41361	-100.9444840535864	0	1403.1149374278432	0	0
671	391	1.465782170193589	1	1	41403	-101.54484138141697	0	1404.0932260383806	0	0
671	392	1.464803911693848	1	1	41192	-100.1957601026852	0	1400.3437229659166	0	0
671	393	1.4591655103823822	1	1	40893	-98.31257956224749	0	1395.5337618823912	0	0
671	394	1.4527974182786645	1	1	40757	-97.3007788419086	0	1392.0933030736442	0	0
671	395	1.4503184708191146	1	1	40693	-97.80766300580149	0	1390.0544481484362	0	0
671	396	1.452452425930139	1	1	40751	-99.42829039441563	0	1387.5198341892933	0	0
671	397	1.4560035638255318	1	1	40799	-101.08805781210685	0	1381.7199209659252	0	0
670	398	1.451206494443829	1	1	41049	-91.66821546340634	0	1373.7835016605084	0	0
670	399	1.446378004542934	1	1	40966	-93.67312686221908	0	1377.2310370098903	0	0
670	400	1.4436776370483282	1	1	40779	-94.50937640423717	0	1377.9715943638498	0	0
670	401	1.4460038113230889	1	1	40792	-94.52573621408828	0	1376.969330875988	0	0
670	402	1.4531164360127036	1	1	41010	-94.47068283322437	0	1375.4697561031358	0	0
670	403	1.4612211854463484	1	1	40939	-95.0759451620329	0	1374.4909620235157	0	0
670	404	1.465932841827701	1	1	40722	-96.55428986978723	0	1374.6921561842005	0	0
670	405	1.4637930601078792	1	1	40755	-98.7347990375888	0	1376.5077604263943	0	0
670	406	1.4560355795692488	1	1	40639	-101.32770678624615	0	1379.6582689372915	0	0
670	407	1.447746306413192	1	1	40562	-104.17618019822908	0	1383.4379415541812	0	0
670	408	1.4454422371119982	1	1	40343	-107.18813801602914	0	1386.6739699898437	0	0
669	409	1.4706659960022477	1	1	41582	-98.92658772147138	0	1411.8264119903226	0	0
669	410	1.4813797111428426	1	1	41736	-106.7232338680792	0	1436.159366956288	0	0
669	411	1.4891512841662582	1	1	41998	-112.2395896947553	0	1452.9919017908708	0	0
669	412	1.4900224450863135	1	1	41902	-114.85530482059903	0	1460.6852164096558	0	0
669	413	1.4861248982000022	1	1	41588	-114.96287327191703	0	1459.9546166713508	0	0
669	414	1.4821263180929916	1	1	41739	-113.65883533365059	0	1453.5087057479172	0	0
669	415	1.4819995809903932	1	1	41704	-112.17569896850682	0	1444.5743873757965	0	0
669	416	1.4851236129766427	1	1	41113	-111.47350804410735	0	1436.3040683985328	0	0
669	417	1.4896914449844902	1	1	41255	-111.61170756754723	0	1428.933510571837	0	0
669	418	1.494907065180399	1	1	41389	-111.9655652914928	0	1420.7327655281013	0	0
669	419	1.5037498716835158	1	1	40915	-111.38814130336459	0	1408.9759002529363	0	0
668	420	1.5034888979498782	1	1	41992	-98.06660531750549	0	1395.871122353638	0	0
668	421	1.5161694445129965	1	1	41725	-96.11327600796699	0	1386.5774778484363	0	0
668	422	1.5308167172337914	1	1	41514	-92.72120138660262	0	1375.3322654526241	0	0
668	423	1.543700337568961	1	1	41550	-89.28118324360435	0	1367.071122960491	0	0
668	424	1.5523336139337691	1	1	41909	-86.97987199949694	0	1365.4052517712216	0	0
668	425	1.55471279481588	1	1	41691	-86.20768804401973	0	1370.1230548387182	0	0
668	426	1.5513655509703654	1	1	42092	-86.528598802754	0	1377.5991533602378	0	0
668	427	1.5445601775688238	1	1	41928	-86.99794854251559	0	1382.8451575529966	0	0
668	428	1.5366445857081448	1	1	41957	-86.82050693349697	0	1382.885179230253	0	0
668	429	1.531149670747401	1	1	42243	-85.99643394934765	0	1377.2619028376826	0	0
668	430	1.5327570923043028	1	1	41764	-85.28265428683949	0	1369.2392775999372	0	0
668	431	1.5435624817309055	1	1	41796	-85.47171267123281	0	1363.9974407613847	0	0
668	432	1.55931389326107	1	1	41669	-86.6128882451003	0	1364.9033099971273	0	0
668	433	1.5726747999999033	1	1	41822	-88.44818298822156	0	1371.6979631100621	0	0
668	434	1.5771801135591623	1	1	41913	-90.03513887702866	0	1379.0828619311144	0	0
668	435	1.5692023897904683	1	1	41852	-90.07944650372406	0	1380.931628008929	0	0
668	436	1.5519821424781695	1	1	42180	-88.27391363674019	0	1375.3477653057423	0	0
668	437	1.5343842637220706	1	1	41534	-85.55036551908506	0	1364.8822446802276	0	0
668	438	1.5255291353183777	1	1	41295	-83.32414488827112	0	1354.9393446233792	0	0
668	439	1.5277841736607503	1	1	41299	-82.48104171322666	0	1350.7366011195122	0	0
668	440	1.5391302122127755	1	1	41352	-83.12002811843513	0	1354.4937015651903	0	0
668	441	1.5561939331208066	1	1	41501	-85.23273364906754	0	1365.388054441824	0	0
668	442	1.5749820551916907	1	1	41695	-88.5063262637807	0	1380.3882069310694	0	0
668	443	1.5912012071373478	1	1	41676	-92.43584998643246	0	1395.8617069611878	0	0
668	444	1.600876488769743	1	1	42291	-96.08734417038818	0	1407.8982405262398	0	0
668	445	1.6005676642070452	1	1	42117	-98.65358527773924	0	1413.9346287774758	0	0
668	446	1.5917224614315173	1	1	41867	-99.8239483417733	0	1413.2657811974318	0	0
668	447	1.5816875001013124	1	1	41829	-100.1010414641737	0	1408.2106560663271	0	0
668	448	1.5765982451247265	1	1	41566	-100.17513079723358	0	1402.7361658083005	0	0
668	449	1.578621589045209	1	1	41368	-100.53269766215703	0	1400.1766491168903	0	0
668	450	1.5861006681046805	1	1	41877	-101.16327332548053	0	1401.480426103862	0	0
668	451	1.59246338174219	1	1	42095	-101.82130636842157	0	1404.8963396941658	0	0
668	452	1.5907091599771717	1	1	42003	-101.99175773441038	0	1407.1595609115552	0	0
668	453	1.579073447697055	1	1	42118	-101.11301512731484	0	1405.9603703980342	0	0
668	454	1.5655302821393273	1	1	41974	-98.93432731009898	0	1401.3620746037495	0	0
668	455	1.559582431925326	1	1	41696	-95.70825660221203	0	1394.370233460587	0	0
668	456	1.564758884754653	1	1	41527	-92.05973987495304	0	1386.5310833806282	0	0
668	457	1.5783021613182622	1	1	41957	-88.87108843518581	0	1379.912037920524	0	0
668	458	1.5934747934081877	1	1	41813	-86.74013032924631	0	1375.3420997268995	0	0
668	459	1.6024932565988563	1	1	41733	-85.87276250288983	0	1372.321925753119	0	0
668	460	1.6018948522789533	1	1	41832	-86.10561060500095	0	1370.8263661140786	0	0
668	461	1.5935683115776687	1	1	41568	-87.1493435687139	0	1371.9172675969571	0	0
668	462	1.5800021892499538	1	1	41545	-88.61450872212549	0	1377.049068098527	0	0
668	463	1.5634727862352138	1	1	41882	-90.34808102838815	0	1386.3987367443783	0	0
668	464	1.5491702580835591	1	1	42111	-92.26217345288978	0	1398.633104731021	0	0
668	465	1.5424777358398163	1	1	42230	-93.95078615742682	0	1410.5630321047297	0	0
668	466	1.546000147461578	1	1	42156	-95.24141164800767	0	1420.1578884384921	0	0
668	467	1.5563649174771337	1	1	42008	-96.33707147894893	0	1427.3275601944051	0	0
668	468	1.566449936999457	1	1	42226	-97.51503793544111	0	1432.7505651721074	0	0
668	469	1.5717344261040018	1	1	42342	-98.57850310406661	0	1435.6669695903854	0	0
668	470	1.5715462506854136	1	1	42545	-99.18449787667123	0	1435.3351410243872	0	0
668	471	1.568630234302824	1	1	42293	-99.0169373900942	0	1431.669620082231	0	0
668	472	1.5659343824935588	1	1	41967	-98.14903789222058	0	1425.9497465693653	0	0
668	473	1.5646917235028048	1	1	42096	-96.95319772876496	0	1419.913547877449	0	0
668	474	1.563691970067398	1	1	41873	-95.71380916408543	0	1414.1808915845427	0	0
668	475	1.5631473335708306	1	1	42179	-94.58794010702195	0	1407.8896907486192	0	0
668	476	1.5629728837741865	1	1	41865	-93.47616397355068	0	1399.8998429741973	0	0
668	477	1.5653377883750828	1	1	41915	-92.24377710430804	0	1389.9932731719632	0	0
668	478	1.5703129851986823	1	1	41547	-91.00104645740294	0	1380.1204532034776	0	0
668	479	1.5771168629343302	1	1	41460	-89.70981872206403	0	1372.549411993234	0	0
668	480	1.5840669158454352	1	1	41556	-88.66130119069408	0	1369.4955972113428	0	0
668	481	1.5894025236249847	1	1	41791	-88.06844390309402	0	1371.3400575739265	0	0
668	482	1.5928371294830623	1	1	41882	-88.39988489160396	0	1378.1381676982696	0	0
668	483	1.5933745788757208	1	1	41910	-89.82069496288545	0	1389.0447564465824	0	0
668	484	1.5915872365149306	1	1	41761	-91.91546457182108	0	1401.8397408615547	0	0
668	485	1.5887502487414833	1	1	42217	-93.71107235606246	0	1413.2672497679798	0	0
668	486	1.588250913639432	1	1	42250	-94.06723743855332	0	1419.4264780234669	0	0
668	487	1.593103128822495	1	1	42341	-92.4924026734443	0	1417.9573029104945	0	0
668	488	1.6028267196849162	1	1	42253	-89.47415480431573	0	1409.7060285314965	0	0
668	489	1.6127929375864005	1	1	41847	-86.43624661048239	0	1398.6161891441254	0	0
668	490	1.620609601830415	1	1	41607	-84.72596519739727	0	1390.0781901699838	0	0
668	491	1.626102388712217	1	1	41275	-84.88381753338854	0	1387.9312963537336	0	0
668	492	1.6305124756825358	1	1	41319	-87.07321951585573	0	1393.8262230594892	0	0
668	493	1.6342291679102159	1	1	42037	-90.8946567707278	0	1405.5753775244593	0	0
669	494	1.6191401548678517	1	1	42174	-108.92277491378695	0	1420.2457762434708	0	0
669	495	1.6267106455894118	1	1	42020	-112.07398316378362	0	1433.9733313282475	0	0
669	496	1.6357186464731774	1	1	41758	-113.44481494173465	0	1440.2552666575873	0	0
669	497	1.6437862122567128	1	1	41550	-113.1676342206797	0	1439.432733227939	0	0
669	498	1.649388812268766	1	1	41377	-111.75466870377022	0	1434.1257225284269	0	0
669	499	1.652897082780458	1	1	41261	-109.7289577839083	0	1427.3703280805266	0	0
